clase,x,y,content
4,0.12510064751938665,-0.11755807998497102,"['guys', 'best', 'love', 'health', 'uandpets']"
4,0.12510064751938665,-0.11755807998497102,"['cant', 'one', 'talk', 'besties', 'meeting', 'tonight', 'girl', 'im', 'wait']"
4,0.12510064751938665,-0.11755807998497102,"['darealsunisakim', 'thanks', 'sunisa', 'dc', 'meet', 'sweetheart', 'twitter', 'hin', 'area', 'got', 'show', 'add']"
4,0.12510064751938665,-0.11755807998497102,"['much', 'make', 'hurts', 'friends', 'sick', 'soup', 'really', 'eat', 'plus', 'cheap', 'real', 'food']"
4,0.12510064751938665,-0.11755807998497102,"['everyone', 'effect', 'lovesbrooklyn']"
4,0.12510064751938665,-0.11755807998497102,"['productoffear', 'burst', 'thanks', 'sulk', 'loud', 'laughing', 'making', 'really', 'tell', 'come']"
4,0.12510064751938665,-0.11755807998497102,"['keith', 'find', 'thans', 'ihad', 'hill', 'already', 'response', 'answer']"
4,0.12510064751938665,-0.11755807998497102,"['jealous', 'keepinupwkris', 'time', 'hope', 'love', 'great', 'like', 'show', 'acm', 'vegas']"
4,0.12510064751938665,-0.11755807998497102,"['finally', 'tommcfly', 'ah', 'mr', 'fletcher', 'twitter', 'joining', 'congrats']"
4,0.12510064751938665,-0.11755807998497102,"['stupid', 'errors', 'type', 'responded', 'forgive', 'helping', 'voip', 'cat']"
4,0.12510064751938665,-0.11755807998497102,"['hours', 'school', 'straiiight', 'crazy', 'spencerpratt', 'ha', 'happy', 'birthday', 'told', 'day', 'jb', 'hills', 'watch']"
4,0.12510064751938665,-0.11755807998497102,"['half', 'men', 'two', 'naughtyhaughty', 'forget', 'love', 'show']"
4,0.12510064751938665,-0.11755807998497102,"['get', 'worry', 'hang', 'nileyjileyluver', 'haha']"
4,0.12510064751938665,-0.11755807998497102,"['may', 'many', 'one', 'cause', 'usual', 'soundwav', 'already', 'lost', 'nights', 'later', 'addicting', 'feeling', 'least']"
4,0.12510064751938665,-0.11755807998497102,"['dm', 'better', 'make', 'get', 'permission', 'lutheranlucciol', 'blessing', 'gt', 'post', 'first', 'lol', 'link', 'sure', 'video', 'lt', 'miss']"
4,0.12510064751938665,-0.11755807998497102,"['added', 'tweetie', 'new', 'iphone']"
4,0.12510064751938665,-0.11755807998497102,"['yeah', 'para', 'ko', 'globe', 'din', 'ako', 'think', 'na', 'makakasama', 'know', 'michellardi', 'really', 'gumaling', 'kung', 'alam', 'sana']"
4,0.12510064751938665,-0.11755807998497102,"['picture', 'sweet', 'nicolerichie']"
4,0.12510064751938665,-0.11755807998497102,"['random', 'emails', 'pm', 'dinner', 'early', 'tonight', 'cutting', 'catching', 'bacn', 'rss', 'lauraw']"
4,0.12510064751938665,-0.11755807998497102,"['getting', 'around', 'room', 'dizzy', 'twitter', 'dancing', 'pjs', 'well', 'asked', 'ipod', 'jamming']"
4,0.12510064751938665,-0.11755807998497102,"['voting', 'thanks', 'place', 'peeps', 'anyways', 'contest']"
4,0.12510064751938665,-0.11755807998497102,"['dreams', 'going', 'goodnight', 'sweet', 'everyone', 'bed']"
4,0.12510064751938665,-0.11755807998497102,"['tomorrow', 'deposit', 'walking', 'littlelumen', 'put']"
4,0.12510064751938665,-0.11755807998497102,"['shud', 'tha', 'followinq', 'dachesterfrench']"
4,0.12510064751938665,-0.11755807998497102,"['meant', 'twittering', 'quot', 'toilet', 'back', 'lordpov', 'cubicle', 'somewhere', 'add']"
4,0.12510064751938665,-0.11755807998497102,"['aw', 'new', 'mine', 'holding', 'puppy', 'well', 'cutie']"
4,0.12510064751938665,-0.11755807998497102,"['ijohn', 'proves', 'crotch', 'sleepin', 'kitteh', 'likes']"
4,0.12510064751938665,-0.11755807998497102,"['dramabeats', 'agreed']"
4,0.12510064751938665,-0.11755807998497102,"['find', 'bus', 'border', 'reaching', 'hour', 'amritsar', 'pm', 'wagah']"
4,0.12510064751938665,-0.11755807998497102,"['let', 'famous', 'albinla', 'star', 'super', 'thinking', 'first', 'tonight', 'interview']"
4,0.12510064751938665,-0.11755807998497102,"['time', 'family', 'spend', 'happy']"
4,0.12510064751938665,-0.11755807998497102,"['finally', 'didnt', 'going', 'bed', 'hills', 'tired', 'gonna', 'watch']"
4,0.12510064751938665,-0.11755807998497102,"['craving', 'colada', 'slushie', 'throat', 'crazy', 'hurting', 'pina', 'banana', 'ooooohh', 'effing', 'got', 'tired']"
4,0.12510064751938665,-0.11755807998497102,"['deon', 'dong', 'upload', 'indowebster', 'di', 'banggggg']"
4,0.12510064751938665,-0.11755807998497102,"['enjoyed', 'wisdomous', 'glad', 'welcome']"
4,0.12510064751938665,-0.11755807998497102,"['hawaii', 'cuz', 'shellz', 'hahaha', 'wer', 'sheldawg', 'das', 'omg', 'rolll', 'laughin', 'hook', 'ryt']"
4,0.12510064751938665,-0.11755807998497102,"['better', 'pookie', 'pray', 'feel', 'awww', 'bag', 'nurse', 'sickwiththepen']"
4,0.12510064751938665,-0.11755807998497102,"['buddy', 'cuddle', 'new', 'found', 'yay']"
4,0.12510064751938665,-0.11755807998497102,"['snob', 'life', 'quot', 'think', 'goes', 'tonight', 'first', 'met', 'bad', 'twitter']"
4,0.12510064751938665,-0.11755807998497102,"['across', 'tomorrow', 'rehearsal', 'sleep', 'universe']"
4,0.12510064751938665,-0.11755807998497102,"['dry', 'huh', 'potato', 'sweet', 'annabellee']"
4,0.12510064751938665,-0.11755807998497102,"['knight', 'cannot', 'bus', 'loved', 'hi', 'jon', 'jonathanrknight', 'see', 'hope', 'great', 'cruise', 'well', 'hear', 'wait']"
4,0.12510064751938665,-0.11755807998497102,"['phone', 'long', 'conversation', 'mom']"
4,0.12510064751938665,-0.11755807998497102,"['say', 'yayyy', 'lol', 'requested', 'suitelifeofkell', 'herrr']"
4,0.12510064751938665,-0.11755807998497102,"['practicing', 'shoot', 'mannerisms', 'driving', 'probably', 'crazy', 'voices', 'upcoming', 'brock', 'lines', 'feature']"
4,0.12510064751938665,-0.11755807998497102,"['cant', 'get', 'enough', 'new', 'going', 'go', 'moon', 'rd', 'time', 'twilight', 'read', 'series']"
4,0.12510064751938665,-0.11755807998497102,"['diana', 'much', 'dont', 'tar', 'ncaa', 'woot', 'know', 'two', 'anniversary', 'today', 'heels', 'love', 'even', 'month', 'sooooooo', 'omg']"
4,0.12510064751938665,-0.11755807998497102,['bored']
4,0.12510064751938665,-0.11755807998497102,"['asking', 'wallpaper', 'stevecla', 'square', 'red']"
4,0.12510064751938665,-0.11755807998497102,"['keith', 'find', 'thanks', 'ihad', 'hill', 'already', 'response', 'answer']"
4,0.12510064751938665,-0.11755807998497102,"['yeah', 'mello', 'cuz', 'noticed', 'pope', 'bb', 'well']"
4,0.12510064751938665,-0.11755807998497102,"['inspired', 'thats', 'get', 'tryna']"
4,0.12510064751938665,-0.11755807998497102,"['much', 'better', 'enough', 'get', 'workouts', 'early', 'kourtneykardash', 'night']"
4,0.12510064751938665,-0.11755807998497102,"['austin', 'ass', 'ur', 'purple', 'woot', 'royal', 'see', 'ladygaga', 'love', 'annnd', 'well', 'hot', 'bob', 'wait', 'way', 'went', 'color']"
4,0.12510064751938665,-0.11755807998497102,"['spike', 'body', 'quot', 'quotablebuffy', 'one', 'herder', 'songs', 'faith', 'faves', 'nerf', 'met', 'vivian', 'got', 'bunch', 'buffy']"
4,0.12510064751938665,-0.11755807998497102,"['gt', 'check', 'devunity', 'wallpaper']"
4,0.12510064751938665,-0.11755807998497102,"['morning', 'tweetland', 'everyone', 'hope', 'long', 'day', 'great', 'ahead']"
4,0.12510064751938665,-0.11755807998497102,"['friendster', 'pictures', 'uploading']"
4,0.12510064751938665,-0.11755807998497102,"['dont', 'thanks', 'aw', 'ct', 'days', 'love', 'ash', 'pic']"
4,0.12510064751938665,-0.11755807998497102,"['noodlebox', 'amanda', 'tonight']"
4,0.12510064751938665,-0.11755807998497102,"['sorrry', 'avion', 'jonas', 'different', 'una', 'girlfriend', 'kevin', 'like', 'things']"
4,0.12510064751938665,-0.11755807998497102,"['singing', 'lsd', 'maybe', 'serious', 'hehe', 'whoa', 'like', 'lolol', 'fuzeb']"
4,0.12510064751938665,-0.11755807998497102,"['life', 'loving']"
4,0.12510064751938665,-0.11755807998497102,"['planet', 'says', 'best', 'sicilians', 'damn', 'love', 'apothecaryjeri', 'pizza']"
4,0.12510064751938665,-0.11755807998497102,"['yeah', 'gf', 'milk', 'loves', 'chocolate']"
4,0.12510064751938665,-0.11755807998497102,"['going', 'mine', 'tomorrow', 'tour', 'sutter', 'old', 'creek']"
4,0.12510064751938665,-0.11755807998497102,"['personally', 'look', 'coach', 'going', 'soon', 'become', 'strawberry', 'cho', 'like', 'bodycoach']"
4,0.12510064751938665,-0.11755807998497102,"['little', 'side', 'earth', 'east', 'live', 'fish', 'mesa', 'losiento', 'guess']"
4,0.12510064751938665,-0.11755807998497102,"['tryouts', 'paula', 'sore', 'apart', 'paige']"
4,0.12510064751938665,-0.11755807998497102,"['homo', 'go', 'days', 'test', 'physics', 'failed', 'keeen', 'holidays']"
4,0.12510064751938665,-0.11755807998497102,"['improving', 'look', 'observed', 'update', 'looks', 'website', 'great', 'alexa', 'seems']"
4,0.12510064751938665,-0.11755807998497102,"['geeking', 'us', 'leiabox', 'totally', 'right', 'tell']"
4,0.12510064751938665,-0.11755807998497102,"['wherever', 'wish', 'work', 'go', 'theragingocean', 'kids', 'spacecowboy', 'whenever', 'either', 'bonjour', 'want']"
4,0.12510064751938665,-0.11755807998497102,"['rebecca', 'goodnight']"
4,0.12510064751938665,-0.11755807998497102,"['weird', 'sick', 'brother', 'quite', 'lol']"
4,0.12510064751938665,-0.11755807998497102,"['better', 'feel', 'hug', 'gives', 'hope', 'cookie', 'drdrew']"
4,0.12510064751938665,-0.11755807998497102,"['hey', 'care', 'get', 'jon', 'jonathanrknight', 'rundown', 'hope', 'hugs', 'real', 'take', 'want']"
4,0.12510064751938665,-0.11755807998497102,"['spelling', 'toilet', 'correct', 'wash', 'wrote', 'poor', 'highlighter', 'hardcore', 'wall']"
4,0.12510064751938665,-0.11755807998497102,"['sushi', 'dinner', 'meeting', 'good', 'tech', 'clubzone']"
4,0.12510064751938665,-0.11755807998497102,"['mattgalloway', 'thanks', 'bro', 'rock', 'carlyrush', 'hook', 'suggesting']"
4,0.12510064751938665,-0.11755807998497102,"['depends', 'thought', 'go', 'one', 'jeffswarens', 'know', 'version', 'like']"
4,0.12510064751938665,-0.11755807998497102,"['much', 'weak', 'cant', 'anyone', 'doesnt', 'turn', 'pretty', 'knobs', 'hand', 'yet', 'ashley', 'hurt', 'speak', 'still', 'like', 'punch']"
4,0.12510064751938665,-0.11755807998497102,"['honey', 'lurkers', 'interesting']"
4,0.12510064751938665,-0.11755807998497102,"['north', 'saravananp', 'ninage', 'moovarolage', 'mine', 'hithavaru', 'decide', 'aaru', 'need', 'vote', 'still', 'ee']"
4,0.12510064751938665,-0.11755807998497102,"['um', 'get', 'baby', 'shit', 'trstfndbby', 'extra', 'bought', 'paid', 'koreans', 'tag', 'oach', 'quality', 'sewed', 'highest', 'real']"
4,0.12510064751938665,-0.11755807998497102,"['eating', 'topping', 'cream', 'ice', 'chocolate']"
4,0.12510064751938665,-0.11755807998497102,"['crunches', 'iamdiddy', 'go', 'diddy', 'telling', 'finished', 'lets', 'step']"
4,0.12510064751938665,-0.11755807998497102,"['guys', 'talk', 'know', 'daaang', 'long', 'yvonne', 'possible']"
4,0.12510064751938665,-0.11755807998497102,"['mostly', 'jose', 'san', 'west', 'francisco', 'lauruy']"
4,0.12510064751938665,-0.11755807998497102,"['injury', 'knee', 'bike', 'ass', 'trying', 'working', 'good', 'recover', 'nikki']"
4,0.12510064751938665,-0.11755807998497102,"['help', 'let', 'marymayblood', 'would', 'know', 'sat', 'need', 'love', 'come', 'afternoon', 'unpack']"
4,0.12510064751938665,-0.11755807998497102,"['team', 'lt', 'shenagians', 'awesome']"
4,0.12510064751938665,-0.11755807998497102,"['getting', 'regret', 'work', 'probably', 'listening', 'back', 'gonna', 'chilling', 'music', 'till', 'kick', 'done']"
4,0.12510064751938665,-0.11755807998497102,"['attraction', 'think', 'timeless', 'step', 'law', 'study', 'program', 'wow', 'rich', 'grow', 'amazing']"
4,0.12510064751938665,-0.11755807998497102,"['oh', 'better', 'week', 'glad', 'crazy', 'good', 'bittenbybooks', 'really', 'feeling', 'though', 'way']"
4,0.12510064751938665,-0.11755807998497102,"['comes', 'chris', 'summer', 'days', 'home', 'till']"
4,0.12510064751938665,-0.11755807998497102,"['yeah', 'ish', 'around', 'days', 'davidgideon']"
4,0.12510064751938665,-0.11755807998497102,"['drinking', 'one', 'therealjspace', 'first', 'tweet', 'lol', 'tell']"
4,0.12510064751938665,-0.11755807998497102,"['anne', 'kay', 'thanks']"
4,0.12510064751938665,-0.11755807998497102,['goodnight']
4,0.12510064751938665,-0.11755807998497102,"['game', 'get', 'watched', 'going', 'anyone', 'years', 'sport', 'baseball', 'back', 'really', 'determined', 'since', 'interested']"
4,0.12510064751938665,-0.11755807998497102,"['sleep', 'beycah', 'becca', 'good']"
4,0.12510064751938665,-0.11755807998497102,"['nkow', 'ur', 'next', 'ohhh', 'rite', 'home', 'missnappyboy', 'lexington', 'ky']"
4,0.12510064751938665,-0.11755807998497102,"['beyonce', 'quot', 'one', 'movie', 'go', 'preview', 'crazy', 'broad', 'nuts', 'wow', 'obsessed', 'seen', 'seems']"
4,0.12510064751938665,-0.11755807998497102,"['easy', 'rider', 'fall', 'asleep', 'till']"
4,0.12510064751938665,-0.11755807998497102,"['broadcast', 'live', 'miketomalaris', 'excited', 'paris', 'roubaix']"
4,0.12510064751938665,-0.11755807998497102,"['much', 'missssssssss', 'moment', 'good', 'real']"
4,0.12510064751938665,-0.11755807998497102,"['without', 'people', 'jungle', 'know', 'two', 'gyms', 'home', 'survive', 'belliestobabies', 'winter']"
4,0.12510064751938665,-0.11755807998497102,"['jaredleto', 'last', 'one', 'work', 'holidayholiday', 'started']"
4,0.12510064751938665,-0.11755807998497102,"['knighty', 'greek', 'knight', 'watchin']"
4,0.12510064751938665,-0.11755807998497102,"['media', 'working', 'profile', 'client', 'room', 'love', 'design']"
4,0.12510064751938665,-0.11755807998497102,"['get', 'ass', 'yay', 'pretty', 'hahaha', 'sexy', 'stalk', 'greeks', 'lame']"
4,0.12510064751938665,-0.11755807998497102,"['lou', 'aww', 'thanks']"
4,0.12510064751938665,-0.11755807998497102,"['ahh', 'another', 'school', 'tomorrow', 'kinda', 'nitey', 'yet', 'excited', 'good', 'first', 'everyone', 'day', 'nite', 'nervous', 'til']"
4,0.12510064751938665,-0.11755807998497102,"['planning', 'thinking']"
4,0.12510064751938665,-0.11755807998497102,"['fb', 'enough', 'happier', 'go', 'tomorrow', 'store', 'good', 'time', 'check', 'hopin', 'sleep', 'whatever']"
4,0.12510064751938665,-0.11755807998497102,"['mean', 'old', 'missvic', 'things']"
4,0.12510064751938665,-0.11755807998497102,"['jimmyeatworld', 'listening', 'morning']"
4,0.12510064751938665,-0.11755807998497102,"['urbanthai', 'thank']"
4,0.12510064751938665,-0.11755807998497102,"['better', 'make', 'life', 'thanks', 'struggle', 'choices', 'yes', 'glad', 'pamfr', 'enjoyed', 'day', 'need', 'every', 'short', 'pam']"
4,0.12510064751938665,-0.11755807998497102,"['course', 'say', 'haha', 'tonight', 'late', 'jonathanrknight', 'reading', 'great', 'lot', 'hmm']"
4,0.12510064751938665,-0.11755807998497102,"['followers', 'times', 'almost', 'wow', 'guykawasaki', 'congrats']"
4,0.12510064751938665,-0.11755807998497102,"['going', 'getting', 'thanks', 'around', 'updates', 'really', 'time', 'larrycarroll', 'wondering', 'screaming', 'nm']"
4,0.12510064751938665,-0.11755807998497102,"['cooool', 'freakin', 'haha', 'love', 'twitter', 'suitelifeofkell']"
