clase,x,y,content
4,-0.12435654986593746,-0.06058381770867154,"['guys', 'best', 'love', 'health', 'uandpets']"
4,-0.17301274431553967,-0.11731562755226833,"['cant', 'one', 'talk', 'besties', 'meeting', 'tonight', 'girl', 'im', 'wait']"
4,0.3600012712776973,0.19489081932883412,"['darealsunisakim', 'thanks', 'sunisa', 'dc', 'meet', 'sweetheart', 'twitter', 'hin', 'area', 'got', 'show', 'add']"
4,-0.3114525481677388,0.12825550228494195,"['much', 'make', 'hurts', 'friends', 'sick', 'soup', 'really', 'eat', 'plus', 'cheap', 'real', 'food']"
4,-0.0668556609576097,-0.06449601655128157,"['everyone', 'effect', 'lovesbrooklyn']"
4,-0.17884343453271803,-0.31586560097405814,"['productoffear', 'burst', 'thanks', 'sulk', 'loud', 'laughing', 'making', 'really', 'tell', 'come']"
4,-0.16182440224337477,0.014336515847696752,"['keith', 'find', 'thans', 'ihad', 'hill', 'already', 'response', 'answer']"
4,-0.13420895207308658,-0.20634880159083313,"['jealous', 'keepinupwkris', 'time', 'hope', 'love', 'great', 'like', 'show', 'acm', 'vegas']"
4,0.09965301870604605,-0.31073355920514767,"['finally', 'tommcfly', 'ah', 'mr', 'fletcher', 'twitter', 'joining', 'congrats']"
4,-0.16292880477186336,-1.3509844876604813,"['stupid', 'errors', 'type', 'responded', 'forgive', 'helping', 'voip', 'cat']"
4,-0.21926712661875702,-0.24057758680428437,"['hours', 'school', 'straiiight', 'crazy', 'spencerpratt', 'ha', 'happy', 'birthday', 'told', 'day', 'jb', 'hills', 'watch']"
4,-0.22276232288656544,-0.0985234357514931,"['half', 'men', 'two', 'naughtyhaughty', 'forget', 'love', 'show']"
4,-0.24838178319452395,-0.14067994559661645,"['get', 'worry', 'hang', 'nileyjileyluver', 'haha']"
4,-0.2403460948058335,-0.31399943459559687,"['may', 'many', 'one', 'cause', 'usual', 'soundwav', 'already', 'lost', 'nights', 'later', 'addicting', 'feeling', 'least']"
4,-0.09905022256262218,-0.1838495935394534,"['dm', 'better', 'make', 'get', 'permission', 'lutheranlucciol', 'blessing', 'gt', 'post', 'first', 'lol', 'link', 'sure', 'video', 'lt', 'miss']"
4,-0.06177148814092439,-0.1545130623391155,"['added', 'tweetie', 'new', 'iphone']"
4,1.1371404984644276,0.6629194279914296,"['yeah', 'para', 'ko', 'globe', 'din', 'ako', 'think', 'na', 'makakasama', 'know', 'michellardi', 'really', 'gumaling', 'kung', 'alam', 'sana']"
4,-0.11227271948713731,-0.14509918538348004,"['picture', 'sweet', 'nicolerichie']"
4,0.5743643310088248,-0.6048821725465794,"['random', 'emails', 'pm', 'dinner', 'early', 'tonight', 'cutting', 'catching', 'bacn', 'rss', 'lauraw']"
4,0.03041185443365457,-0.2922823061448494,"['getting', 'around', 'room', 'dizzy', 'twitter', 'dancing', 'pjs', 'well', 'asked', 'ipod', 'jamming']"
4,-0.10493439642153175,-0.23414999656642468,"['voting', 'thanks', 'place', 'peeps', 'anyways', 'contest']"
4,-0.11894766511132934,-0.12357421279857189,"['dreams', 'going', 'goodnight', 'sweet', 'everyone', 'bed']"
4,-0.07985528525726024,0.01824689117697701,"['tomorrow', 'deposit', 'walking', 'littlelumen', 'put']"
4,-0.09250551558404257,-0.043186078118189884,"['shud', 'tha', 'followinq', 'dachesterfrench']"
4,-0.32204888655038877,-0.09580274012498871,"['meant', 'twittering', 'quot', 'toilet', 'back', 'lordpov', 'cubicle', 'somewhere', 'add']"
4,-0.13831800431239058,-0.2277249002943085,"['aw', 'new', 'mine', 'holding', 'puppy', 'well', 'cutie']"
4,0.22221553266345465,0.5915280884400982,"['ijohn', 'proves', 'crotch', 'sleepin', 'kitteh', 'likes']"
4,-0.08423941195765768,-0.0896273467405108,"['dramabeats', 'agreed']"
4,-0.12370263878179895,0.18739165758612025,"['find', 'bus', 'border', 'reaching', 'hour', 'amritsar', 'pm', 'wagah']"
4,-0.25793178852431664,-0.12117615881907084,"['let', 'famous', 'albinla', 'star', 'super', 'thinking', 'first', 'tonight', 'interview']"
4,-0.16125985793776784,-0.19650960416329857,"['time', 'family', 'spend', 'happy']"
4,-0.14214264380434957,-0.11532861813680861,"['finally', 'didnt', 'going', 'bed', 'hills', 'tired', 'gonna', 'watch']"
4,-0.8163443477586426,1.8070168866222167,"['craving', 'colada', 'slushie', 'throat', 'crazy', 'hurting', 'pina', 'banana', 'ooooohh', 'effing', 'got', 'tired']"
4,-0.1274537674916715,0.019792465044624685,"['deon', 'dong', 'upload', 'indowebster', 'di', 'banggggg']"
4,-0.09888013636583741,-0.07457519631271553,"['enjoyed', 'wisdomous', 'glad', 'welcome']"
4,-5.263925634197542,-0.960768247810475,"['hawaii', 'cuz', 'shellz', 'hahaha', 'wer', 'sheldawg', 'das', 'omg', 'rolll', 'laughin', 'hook', 'ryt']"
4,-0.06591677456008735,0.007160259277571756,"['better', 'pookie', 'pray', 'feel', 'awww', 'bag', 'nurse', 'sickwiththepen']"
4,-0.09828636581619811,-0.10971671362450969,"['buddy', 'cuddle', 'new', 'found', 'yay']"
4,-0.14084854318582918,-0.23118460870764018,"['snob', 'life', 'quot', 'think', 'goes', 'tonight', 'first', 'met', 'bad', 'twitter']"
4,-0.13800532639884944,-0.18660380796344794,"['across', 'tomorrow', 'rehearsal', 'sleep', 'universe']"
4,-0.07077747308108438,-0.11437858169970466,"['dry', 'huh', 'potato', 'sweet', 'annabellee']"
4,-0.16591663257842298,0.11332021044169874,"['knight', 'cannot', 'bus', 'loved', 'hi', 'jon', 'jonathanrknight', 'see', 'hope', 'great', 'cruise', 'well', 'hear', 'wait']"
4,-0.09937792396644846,-0.11580168240758543,"['phone', 'long', 'conversation', 'mom']"
