clase,x,y,content
4,-0.09107518044985267,-0.09387285646092255,"['guys', 'best', 'love', 'health', 'uandpets']"
4,-0.1469376827398819,-0.05619547262169525,"['cant', 'one', 'talk', 'besties', 'meeting', 'tonight', 'girl', 'im', 'wait']"
4,-0.5013280164375081,-0.17554638006189222,"['darealsunisakim', 'thanks', 'sunisa', 'dc', 'meet', 'sweetheart', 'twitter', 'hin', 'area', 'got', 'show', 'add']"
4,-0.2150894305975585,-0.22311733213668544,"['much', 'make', 'hurts', 'friends', 'sick', 'soup', 'really', 'eat', 'plus', 'cheap', 'real', 'food']"
4,-0.09690548782828327,-0.07014572754431389,"['everyone', 'effect', 'lovesbrooklyn']"
4,-0.14643713991935461,-0.13423409029723787,"['productoffear', 'burst', 'thanks', 'sulk', 'loud', 'laughing', 'making', 'really', 'tell', 'come']"
4,-0.10193828187085027,-0.11019029211343379,"['keith', 'find', 'thans', 'ihad', 'hill', 'already', 'response', 'answer']"
4,-0.11953437704854203,-0.10252792497072462,"['jealous', 'keepinupwkris', 'time', 'hope', 'love', 'great', 'like', 'show', 'acm', 'vegas']"
4,-0.10476339380397047,-0.1597042959919878,"['finally', 'tommcfly', 'ah', 'mr', 'fletcher', 'twitter', 'joining', 'congrats']"
4,-0.5845342157796213,-0.13603666713700455,"['stupid', 'errors', 'type', 'responded', 'forgive', 'helping', 'voip', 'cat']"
4,-0.1496226108895968,-0.09478655701476374,"['hours', 'school', 'straiiight', 'crazy', 'spencerpratt', 'ha', 'happy', 'birthday', 'told', 'day', 'jb', 'hills', 'watch']"
4,-0.11358576846546722,0.03401617646854172,"['half', 'men', 'two', 'naughtyhaughty', 'forget', 'love', 'show']"
4,-0.16558808107059023,-0.13465051716960405,"['get', 'worry', 'hang', 'nileyjileyluver', 'haha']"
4,-0.131889989006988,-0.0950438919800925,"['may', 'many', 'one', 'cause', 'usual', 'soundwav', 'already', 'lost', 'nights', 'later', 'addicting', 'feeling', 'least']"
4,-0.15233753490099133,-0.2034096241465455,"['dm', 'better', 'make', 'get', 'permission', 'lutheranlucciol', 'blessing', 'gt', 'post', 'first', 'lol', 'link', 'sure', 'video', 'lt', 'miss']"
4,-0.10248014531701151,-0.13025124706914604,"['added', 'tweetie', 'new', 'iphone']"
4,-0.3783936692436711,-9.469214916310724,"['yeah', 'para', 'ko', 'globe', 'din', 'ako', 'think', 'na', 'makakasama', 'know', 'michellardi', 'really', 'gumaling', 'kung', 'alam', 'sana']"
4,-0.0861201461186518,-0.07695754753817129,"['picture', 'sweet', 'nicolerichie']"
4,-0.21250893890224085,0.15624060759904104,"['random', 'emails', 'pm', 'dinner', 'early', 'tonight', 'cutting', 'catching', 'bacn', 'rss', 'lauraw']"
4,-0.19407939800669946,-0.13722531775535918,"['getting', 'around', 'room', 'dizzy', 'twitter', 'dancing', 'pjs', 'well', 'asked', 'ipod', 'jamming']"
4,-0.12076031234267826,-0.07575476900128482,"['voting', 'thanks', 'place', 'peeps', 'anyways', 'contest']"
4,-0.10817299941308228,-0.08521791117849255,"['dreams', 'going', 'goodnight', 'sweet', 'everyone', 'bed']"
4,-0.12150124418912298,0.014316818323132651,"['tomorrow', 'deposit', 'walking', 'littlelumen', 'put']"
4,-0.09151946017201926,-0.06302300867713333,"['shud', 'tha', 'followinq', 'dachesterfrench']"
4,-0.4518215567524749,-0.02160948579388105,"['meant', 'twittering', 'quot', 'toilet', 'back', 'lordpov', 'cubicle', 'somewhere', 'add']"
4,-0.14628658178492304,-0.10257465952400494,"['aw', 'new', 'mine', 'holding', 'puppy', 'well', 'cutie']"
4,-0.0754291216348364,-0.34499267785594695,"['ijohn', 'proves', 'crotch', 'sleepin', 'kitteh', 'likes']"
4,-0.08069039574824556,-0.053698803296839764,"['dramabeats', 'agreed']"
4,-0.005520627269720846,-0.01851076898114592,"['find', 'bus', 'border', 'reaching', 'hour', 'amritsar', 'pm', 'wagah']"
4,-0.0677151281904862,-0.1804648214895693,"['let', 'famous', 'albinla', 'star', 'super', 'thinking', 'first', 'tonight', 'interview']"
4,-0.14255205385686806,-0.170158299279013,"['time', 'family', 'spend', 'happy']"
4,-0.1223482255845968,-0.10403140896869593,"['finally', 'didnt', 'going', 'bed', 'hills', 'tired', 'gonna', 'watch']"
4,0.3368650309393992,-1.3616074673500997,"['craving', 'colada', 'slushie', 'throat', 'crazy', 'hurting', 'pina', 'banana', 'ooooohh', 'effing', 'got', 'tired']"
4,-0.3284581958542418,-0.2331965530667547,"['deon', 'dong', 'upload', 'indowebster', 'di', 'banggggg']"
4,-0.11047364923692549,-0.05426724282480691,"['enjoyed', 'wisdomous', 'glad', 'welcome']"
4,0.02169624620070504,0.16896942701246043,"['hawaii', 'cuz', 'shellz', 'hahaha', 'wer', 'sheldawg', 'das', 'omg', 'rolll', 'laughin', 'hook', 'ryt']"
4,-0.11086796281691269,-0.11204514393913866,"['better', 'pookie', 'pray', 'feel', 'awww', 'bag', 'nurse', 'sickwiththepen']"
4,-0.13056901828900272,-0.09563069228143026,"['buddy', 'cuddle', 'new', 'found', 'yay']"
4,-0.3056591363239245,0.07836000879254593,"['snob', 'life', 'quot', 'think', 'goes', 'tonight', 'first', 'met', 'bad', 'twitter']"
4,-0.11370536979006136,-0.09703963874381795,"['across', 'tomorrow', 'rehearsal', 'sleep', 'universe']"
4,-0.09685431983088724,-0.07995861524783253,"['dry', 'huh', 'potato', 'sweet', 'annabellee']"
4,-0.23417638780986966,-0.22502220738052367,"['knight', 'cannot', 'bus', 'loved', 'hi', 'jon', 'jonathanrknight', 'see', 'hope', 'great', 'cruise', 'well', 'hear', 'wait']"
4,-0.11447426504174374,-0.08961871573826656,"['phone', 'long', 'conversation', 'mom']"
4,-0.12032232303433855,-0.05853344390182295,"['say', 'yayyy', 'lol', 'requested', 'suitelifeofkell', 'herrr']"
4,-0.49316358544707173,3.2320695345054045,"['practicing', 'shoot', 'mannerisms', 'driving', 'probably', 'crazy', 'voices', 'upcoming', 'brock', 'lines', 'feature']"
4,-0.13753382947997916,-0.10997564705690503,"['cant', 'get', 'enough', 'new', 'going', 'go', 'moon', 'rd', 'time', 'twilight', 'read', 'series']"
4,-0.02187518470644485,-0.2595495679978748,"['diana', 'much', 'dont', 'tar', 'ncaa', 'woot', 'know', 'two', 'anniversary', 'today', 'heels', 'love', 'even', 'month', 'sooooooo', 'omg']"
4,-0.07543650115788848,-0.04775822466817247,['bored']
4,-0.06843427826182436,-0.048424177635136546,"['asking', 'wallpaper', 'stevecla', 'square', 'red']"
4,-0.10515896322657897,-0.10188674538111077,"['keith', 'find', 'thanks', 'ihad', 'hill', 'already', 'response', 'answer']"
4,-0.15344907515786038,-0.1797920605474445,"['yeah', 'mello', 'cuz', 'noticed', 'pope', 'bb', 'well']"
4,-0.11098074966026986,-0.10959034793218748,"['inspired', 'thats', 'get', 'tryna']"
4,-0.1655561070784413,-0.23326480927388157,"['much', 'better', 'enough', 'get', 'workouts', 'early', 'kourtneykardash', 'night']"
4,0.05515604643620627,-0.33650532866795,"['austin', 'ass', 'ur', 'purple', 'woot', 'royal', 'see', 'ladygaga', 'love', 'annnd', 'well', 'hot', 'bob', 'wait', 'way', 'went', 'color']"
4,-2.8487885286360854,2.091258415502509,"['spike', 'body', 'quot', 'quotablebuffy', 'one', 'herder', 'songs', 'faith', 'faves', 'nerf', 'met', 'vivian', 'got', 'bunch', 'buffy']"
4,-0.1384413448231623,-0.12724180013190936,"['gt', 'check', 'devunity', 'wallpaper']"
4,-0.12841598644441368,0.13679949637083136,"['morning', 'tweetland', 'everyone', 'hope', 'long', 'day', 'great', 'ahead']"
4,-0.09292520521388754,-0.07240290932886692,"['friendster', 'pictures', 'uploading']"
4,-0.13353424343530718,-0.08458488017360428,"['dont', 'thanks', 'aw', 'ct', 'days', 'love', 'ash', 'pic']"
4,-0.07761963816205218,-0.05596666825918996,"['noodlebox', 'amanda', 'tonight']"
4,-0.03996169423979011,-0.1409127966708733,"['sorrry', 'avion', 'jonas', 'different', 'una', 'girlfriend', 'kevin', 'like', 'things']"
4,-0.11404212402248948,-0.09583851941567643,"['singing', 'lsd', 'maybe', 'serious', 'hehe', 'whoa', 'like', 'lolol', 'fuzeb']"
4,-0.08337528286436505,-0.02059267702434898,"['life', 'loving']"
4,-0.09279127122258059,-0.1036487334685607,"['planet', 'says', 'best', 'sicilians', 'damn', 'love', 'apothecaryjeri', 'pizza']"
4,0.138982172245361,-0.1597699632393538,"['yeah', 'gf', 'milk', 'loves', 'chocolate']"
4,-0.12674313950838553,-0.08551052304070984,"['going', 'mine', 'tomorrow', 'tour', 'sutter', 'old', 'creek']"
4,-0.010856587231085221,-0.3346688265874114,"['personally', 'look', 'coach', 'going', 'soon', 'become', 'strawberry', 'cho', 'like', 'bodycoach']"
4,-0.2475424730306444,-1.1851541059417006,"['little', 'side', 'earth', 'east', 'live', 'fish', 'mesa', 'losiento', 'guess']"
4,-0.11348829610953173,-0.08621929858091093,"['tryouts', 'paula', 'sore', 'apart', 'paige']"
4,-0.12346956954825768,-0.07114447095131159,"['homo', 'go', 'days', 'test', 'physics', 'failed', 'keeen', 'holidays']"
4,-0.13697213829963073,0.057133281948029975,"['improving', 'look', 'observed', 'update', 'looks', 'website', 'great', 'alexa', 'seems']"
4,-0.14990173314083538,-0.17232621443875504,"['geeking', 'us', 'leiabox', 'totally', 'right', 'tell']"
4,-0.12051018439320997,-0.14638202157788804,"['wherever', 'wish', 'work', 'go', 'theragingocean', 'kids', 'spacecowboy', 'whenever', 'either', 'bonjour', 'want']"
4,-0.07850346952762408,-0.0519117287186074,"['rebecca', 'goodnight']"
4,-0.12109067283753454,-0.08912493561098106,"['weird', 'sick', 'brother', 'quite', 'lol']"
4,-0.10454778392335169,-0.08907527421256727,"['better', 'feel', 'hug', 'gives', 'hope', 'cookie', 'drdrew']"
4,-0.12232989615324907,-0.11956496522851946,"['hey', 'care', 'get', 'jon', 'jonathanrknight', 'rundown', 'hope', 'hugs', 'real', 'take', 'want']"
4,-0.520594294954979,-0.009181423279012738,"['spelling', 'toilet', 'correct', 'wash', 'wrote', 'poor', 'highlighter', 'hardcore', 'wall']"
4,-0.10137433200935647,-0.0010633153921628445,"['sushi', 'dinner', 'meeting', 'good', 'tech', 'clubzone']"
4,-0.10775009988502825,-0.12207849160630001,"['mattgalloway', 'thanks', 'bro', 'rock', 'carlyrush', 'hook', 'suggesting']"
4,-0.11630655096745914,-0.07028042997241803,"['depends', 'thought', 'go', 'one', 'jeffswarens', 'know', 'version', 'like']"
4,-0.17978438700586993,-0.27526275305185305,"['much', 'weak', 'cant', 'anyone', 'doesnt', 'turn', 'pretty', 'knobs', 'hand', 'yet', 'ashley', 'hurt', 'speak', 'still', 'like', 'punch']"
4,-0.08037511325319038,-0.06068187634240478,"['honey', 'lurkers', 'interesting']"
4,-1.0173721554721544,1.1550946340088375,"['north', 'saravananp', 'ninage', 'moovarolage', 'mine', 'hithavaru', 'decide', 'aaru', 'need', 'vote', 'still', 'ee']"
4,1.9080133944755184,-2.496388009640281,"['um', 'get', 'baby', 'shit', 'trstfndbby', 'extra', 'bought', 'paid', 'koreans', 'tag', 'oach', 'quality', 'sewed', 'highest', 'real']"
4,-0.1188351911669057,-0.12898498891498333,"['eating', 'topping', 'cream', 'ice', 'chocolate']"
4,-0.19826277254540103,-0.025770472331878472,"['crunches', 'iamdiddy', 'go', 'diddy', 'telling', 'finished', 'lets', 'step']"
4,-0.168155863010064,-0.14343047500113945,"['guys', 'talk', 'know', 'daaang', 'long', 'yvonne', 'possible']"
4,-0.04820906537206707,-0.041578547530023366,"['mostly', 'jose', 'san', 'west', 'francisco', 'lauruy']"
4,-0.22416950468307248,-0.1307873119798279,"['injury', 'knee', 'bike', 'ass', 'trying', 'working', 'good', 'recover', 'nikki']"
4,-0.2219571709815169,-0.12955230193378725,"['help', 'let', 'marymayblood', 'would', 'know', 'sat', 'need', 'love', 'come', 'afternoon', 'unpack']"
4,-0.11570609019268449,-0.0695194434079695,"['team', 'lt', 'shenagians', 'awesome']"
4,-0.16641101747859433,0.0679051724287967,"['getting', 'regret', 'work', 'probably', 'listening', 'back', 'gonna', 'chilling', 'music', 'till', 'kick', 'done']"
4,-0.13176331835226582,0.16944409959037066,"['attraction', 'think', 'timeless', 'step', 'law', 'study', 'program', 'wow', 'rich', 'grow', 'amazing']"
4,-0.11216360948871988,-0.08399077457799263,"['oh', 'better', 'week', 'glad', 'crazy', 'good', 'bittenbybooks', 'really', 'feeling', 'though', 'way']"
4,-0.12984621904678825,-0.07793046599014945,"['comes', 'chris', 'summer', 'days', 'home', 'till']"
4,-0.11218592955342326,-0.16662605757408785,"['yeah', 'ish', 'around', 'days', 'davidgideon']"
4,-0.14100838060832918,-0.10396895143083837,"['drinking', 'one', 'therealjspace', 'first', 'tweet', 'lol', 'tell']"
4,-0.10078877381524091,-0.05264023732681821,"['anne', 'kay', 'thanks']"
4,-0.07612597589385862,-0.04860765687498041,['goodnight']
4,-0.17692373383161,-0.1947062541547114,"['game', 'get', 'watched', 'going', 'anyone', 'years', 'sport', 'baseball', 'back', 'really', 'determined', 'since', 'interested']"
4,-0.10695906203603636,-0.07907493457609319,"['sleep', 'beycah', 'becca', 'good']"
4,-0.10676134730933735,0.33482002077039436,"['nkow', 'ur', 'next', 'ohhh', 'rite', 'home', 'missnappyboy', 'lexington', 'ky']"
4,-0.12221753613568145,-0.07565707698058392,"['beyonce', 'quot', 'one', 'movie', 'go', 'preview', 'crazy', 'broad', 'nuts', 'wow', 'obsessed', 'seen', 'seems']"
4,-0.1367590620572834,-0.06810854593652459,"['easy', 'rider', 'fall', 'asleep', 'till']"
4,-0.11436476676223535,-0.1815831347713743,"['broadcast', 'live', 'miketomalaris', 'excited', 'paris', 'roubaix']"
4,-0.09302601065759468,-0.10184300252473022,"['much', 'missssssssss', 'moment', 'good', 'real']"
4,-0.1524288823269573,-0.13909771953664898,"['without', 'people', 'jungle', 'know', 'two', 'gyms', 'home', 'survive', 'belliestobabies', 'winter']"
4,-0.13212531795466864,-0.09713253647530543,"['jaredleto', 'last', 'one', 'work', 'holidayholiday', 'started']"
4,-0.12002768581737494,0.07281582350846474,"['knighty', 'greek', 'knight', 'watchin']"
4,-0.20896519005913197,-0.15477562901858508,"['media', 'working', 'profile', 'client', 'room', 'love', 'design']"
4,-0.16423692769814413,-0.13837899078793664,"['get', 'ass', 'yay', 'pretty', 'hahaha', 'sexy', 'stalk', 'greeks', 'lame']"
4,-0.10828956527117262,-0.06472722486760875,"['lou', 'aww', 'thanks']"
4,-0.14463505443549113,-0.2731693732454945,"['ahh', 'another', 'school', 'tomorrow', 'kinda', 'nitey', 'yet', 'excited', 'good', 'first', 'everyone', 'day', 'nite', 'nervous', 'til']"
4,-0.08578717694553643,0.015509047984517757,"['planning', 'thinking']"
4,-0.36129219299405213,-0.49634234525551174,"['fb', 'enough', 'happier', 'go', 'tomorrow', 'store', 'good', 'time', 'check', 'hopin', 'sleep', 'whatever']"
4,-0.10423152896986775,-0.08372252688579492,"['mean', 'old', 'missvic', 'things']"
4,-0.09081229042088727,-0.05709225742276382,"['jimmyeatworld', 'listening', 'morning']"
4,-0.08083720304060424,-0.054320333898275196,"['urbanthai', 'thank']"
4,-0.21443504249474493,-0.1468009828472502,"['better', 'make', 'life', 'thanks', 'struggle', 'choices', 'yes', 'glad', 'pamfr', 'enjoyed', 'day', 'need', 'every', 'short', 'pam']"
4,-0.1374696660832415,-0.10832615735886432,"['course', 'say', 'haha', 'tonight', 'late', 'jonathanrknight', 'reading', 'great', 'lot', 'hmm']"
4,-0.11285123388221206,-0.11174238592715381,"['followers', 'times', 'almost', 'wow', 'guykawasaki', 'congrats']"
4,-0.15096319515859968,-0.1412276768358072,"['going', 'getting', 'thanks', 'around', 'updates', 'really', 'time', 'larrycarroll', 'wondering', 'screaming', 'nm']"
4,-0.14177156925541812,-0.1133359606319247,"['cooool', 'freakin', 'haha', 'love', 'twitter', 'suitelifeofkell']"
4,-0.1541974054968343,-0.10478052865529607,"['much', 'care', 'wrong', 'caring', 'nothing', 'renda', 'maybe', 'try']"
4,-0.11863459008393418,-0.1151875438540965,"['lauren', 'brissa', 'know', 'twitter', 'even']"
4,-0.11789118878836691,-0.0775149071186674,"['thought', 'story', 'love', 'great', 'jbrotherlove']"
4,-0.09761254044586543,-0.051749974851132266,"['mirror', 'enbaldarlingg', 'looking']"
4,-0.11374992332776147,-0.06602415790371824,"['without', 'amandahesser', 'thanks', 'done']"
4,0.11873828840864224,-0.7211663235701314,"['god', 'moment', 'general', 'thanks', 'neat', 'sharing', 'overitnow', 'public', 'twitter', 'spiritual', 'wow', 'apologize', 'lt']"
4,-0.10364296802969863,-0.07512908081636475,"['days', 'ontario', 'leave']"
4,2.889246867537127,-0.676298951284043,"['little', 'nephew', 'mo', 'growing', 'skype', 'japan', 'via', 'see', 'love', 'spoke', 'old', 'fam']"
4,-0.37552999780879637,-0.10351024033577144,"['spoken', 'ahh', 'loser', 'someones', 'written', 'haha', 'saw', 'tell', 'sucks', 'got', 'mcfly', 'lissym']"
4,-0.0935184804256898,-0.09754445552185899,"['kacimaureen', 'holy', 'laundry', 'woman']"
4,-0.14450832814362344,-0.046263303138928395,"['iamdiddy', 'go', 'trainer', 'back', 'got', 'hate']"
4,-0.11144075699731801,-0.1359218548752766,"['funny', 'lol', 'markhoppus', 'youÃ£Â¯Ã¢Â¿Ã¢Â½re', 'fucking']"
4,-0.1364533816759086,-0.08778966257172162,"['touch', 'mine', 'working', 'setting', 'officially', 'today', 'ipod']"
4,-0.1407790517363875,-0.10580468513165496,"['yesterday', 'tvc', 'nikhilnarayanan', 'saw', 'worked']"
4,-0.12802206381852976,-0.12200816230238971,"['say', 'fat', 'would', 'jon', 'mannies', 'totally', 'face', 'shut', 'could', 'peddies']"
4,-0.13935876414574594,-0.1582597819836543,"['run', 'come', 'ever', 'hahaha', 'good', 'ideas', 'magopus', 'well', 'nominating', 'ones']"
4,-0.11441139053984584,-0.06308939375482955,"['feels', 'friend', 'monday', 'beer', 'good', 'never', 'always', 'like', 'night']"
4,-0.1164921110575548,-0.05263224405844685,"['hopeinhell', 'usually', 'follows', 'one']"
4,-0.10317008280552294,-0.04848224777347146,"['special', 'thanks']"
4,-0.15690198952307433,-0.08218171644944018,"['lauren', 'something', 'rest', 'leak', 'tbs', 'good', 'luck', 'cast', 'wait']"
4,-0.15709101352673985,0.2620182054884094,"['among', 'stars', 'moon', 'shoot', 'land', 'even', 'miss']"
4,-0.1504696192520285,-0.01888319465164392,"['johnhays', 'reason', 'vibrant', 'creative', 'entirely', 'need', 'agree', 'sleep', 'night', 'hmm']"
4,-0.13509169056816125,-0.1588059739831935,"['izzakizza', 'holla', 'nada', 'hows', 'coming', 'tryna', 'mixtape']"
4,-0.10548852754036885,-0.09923471954934379,"['aussie', 'ali', 'much', 'get', 'makes', 'across', 'points', 'yep', 'easier']"
4,0.6250457624660445,-1.3656625147958186,"['another', 'eyes', 'amoir', 'given', 'suppose', 'set', 'already', 'attention', 'hurt', 'snarkattack', 'scholarly', 'freezer', 'could', 'worthy']"
4,-0.07083200857670893,-0.04452966306655116,['cupcakes']
4,-0.3918661196626257,0.04332167261021831,"['using', 'favor', 'language', 'shit', 'think', 'english', 'purrplexa', 'entire', 'wonderful', 'thing', 'expletives', 'use']"
4,-0.15910262346202078,-0.11393791009278585,"['mynameisgerard', 'saying', 'haha', 'maybe', 'try']"
4,-0.2204816494265976,0.022360285942178055,"['raining', 'school', 'snowing', 'ago', 'sunny', 'next', 'back', 'days', 'today', 'outside', 'day', 'long', 'cold', 'walk', 'flippin']"
4,-0.21875593145135677,0.09308066008619953,"['dough', 'ate', 'bed', 'raw', 'tub', 'must', 'kindred', 'cookie', 'spirits', 'sisterpatterson']"
4,-0.13497014068904362,-0.15525577156389295,"['thought', 'random', 'watched', 'dirty', 'movie', 'internet', 'song', 'agreed', 'jonathanrknight', 'nighty', 'dancing', 'great', 'like', 'night']"
4,-0.12728427877001025,-0.10062415686805413,"['blooms', 'update', 'facebook', 'time', 'twitter', 'tweetdeck', 'use']"
4,-0.12670340817084455,-0.07677453022575673,"['stars', 'awesome', 'dude', 'tweeting', 'firestoned', 'see', 'surprised', 'always']"
4,-0.13043016585261627,-0.0859674717258761,"['try', 'go', 'night', 'bed', 'gonna', 'figure', 'nsastrasasmita']"
4,-0.13229896398479654,-0.4911012856707522,"['megan', 'fuck', 'llama', 'theatre', 'malcolm', 'lt', 'amazing', 'night']"
4,-0.07679861739591194,-0.04933879756297451,"['kayotae', 'martini']"
4,-0.12088792549323196,-0.1174976388559257,"['school', 'morning', 'happy', 'day', 'home', 'city', 'soo']"
4,-0.09474777550396687,-0.13065724442728027,"['moviess', 'spring', 'week', 'watching', 'break', 'day', 'everyday']"
4,-0.33257611463864184,-0.7714353104073383,"['george', 'grandpa', 'quot', 'lopez', 'wants', 'ice', 'pushplaynick', 'beef', 'rulesss', 'chest']"
4,-0.16512837700688776,-0.16828651182352933,"['easy', 'katieporrello', 'homey', 'katie', 'thank', 'club', 'speak', 'well', 'stellar', 'heading', 'take', 'night']"
4,-0.15778572293645954,-0.16112445501748515,"['gone', 'def', 'paul', 'mary', 'fav', 'peter', 'flowers']"
4,-0.12715686619777972,-0.12338765206191818,"['hills', 'time', 'watch', 'shhhhhhhhhh']"
4,-0.15308854807026429,-0.11388693571508132,"['china', 'count', 'since', 'new', 'kids', 'website', 'love', 'views', 'alone', 'posting', 'hit', 'went', 'photos', 'way']"
4,-0.12295177150754216,-0.08809773162487869,"['oh', 'us', 'guys', 'excited', 'came', 'back', 'jon', 'jonathanrknight', 'real', 'put', 'appreciate']"
4,-0.04713778437902357,-0.12875068503113268,"['everywhere', 'much', 'kiddin', 'pretty', 'thank', 'home', 'provided', 'lonelybob', 'broadband']"
4,-0.10804042357996395,-0.11377951563607774,"['best', 'good', 'callin', 'workout', 'always', 'sleep', 'night']"
4,-0.10766093787438294,-0.08306097998057302,"['infinitarchitek', 'pretty', 'feels', 'good']"
4,-0.11159408527497319,-0.07171211272059726,"['anyway', 'bash', 'go', 'hash', 'stee']"
4,-0.13469320490918407,-0.03683405939878034,"['loltothepower', 'fringe', 'correction', 'badass', 'got']"
4,-0.09980499208360663,-0.11704876530320303,"['hows', 'upto', 'procoder', 'sure', 'hmmm', 'day']"
4,-0.3905604241529577,0.02021573833764664,"['quot', 'looking', 'tv', 'ninasplayground', 'yrold', 'bn', 'caught', 'fun', 'kids', 'agree', 'got', 'cheating', 'reflection', 'christmas']"
4,-0.08573870873312227,-0.057248757301368275,"['hair', 'blue']"
4,-0.15137194195443965,-0.11310239922891632,"['bowser', 'words', 'thank', 'great', 'kind', 'wendy', 'night', 'appreciate']"
4,-0.12124630107809957,-0.0021272450083675825,"['spring', 'stressing', 'break', 'days', 'test', 'math', 'uhhh', 'till']"
4,-0.1523943488275794,-0.11066935655690206,"['driver', 'uh', 'designated', 'really', 'need', 'plus', 'mintcool', 'pch']"
4,0.06035797859004089,0.04805577015041057,"['chucklin', 'yen', 'ms', 'empressyen', 'bout', 'whatcha']"
4,-0.11087916142029092,-0.0871887312500702,"['ijustine', 'place', 'awesome', 'work', 'gym']"
4,-0.13097047386267824,-0.12073455373097419,"['climbing', 'get', 'think', 'augustography', 'really', 'sining', 'need', 'hmmm', 'hills']"
4,-0.10001296007525318,-0.08170568101993043,"['game', 'unc']"
4,-0.11409487613062136,-0.13501697057188597,"['going', 'really', 'prepare', 'bed', 'tired', 'night']"
4,-0.12273112193729219,-0.08378088887139692,"['life', 'story', 'new', 'keyannaaa', 'include', 'fountain', 'magic']"
4,-0.11752763077604722,-0.17749552067645613,"['oh', 'little', 'course', 'trip', 'may', 'books', 'getting', 'boring', 'tomorrow', 'haha', 'trusty', 'lol', 'im', 'well', 'always', 'nervous', 'ipod']"
4,-0.1361887169374212,-0.017379234920680966,"['anastasia', 'going', 'laptop', 'fall', 'thinking', 'maybe', 'bed', 'asleep', 'put']"
4,-0.08801425173776073,-0.04013856355716429,"['ur', 'ijustine', 'love', 'top']"
4,-0.16664393130686062,-0.3004114959777866,"['make', 'pushing', 'thanks', 'manual', 'money', 'boy', 'buzzing', 'twitter', 'pattidigh', 'still', 'boundaries', 'old', 'could', 'someone', 'sietar']"
4,-0.21980216317085574,-0.016784026687252627,"['help', 'get', 'aches', 'quot', 'chair', 'neck', 'waiting', 'back', 'good', 'arrive', 'terrible', 'swopper', 'yoshigi']"
4,-0.12842441720441364,-0.18565912888055827,"['yeah', 'thanks', 'juneaurock', 'definitely', 'downloading', 'hellz']"
4,-0.07551020296196934,-0.05915121321955346,"['cute', 'stinkin']"
4,-0.10241888576057587,-0.09821007933601643,"['yet', 'soon', 'lyndeeezy', 'hahah']"
4,-0.19164574508946672,-0.09130783075438847,"['listed', 'nice', 'new', 'posts', 'blog', 'looks', 'happy', 'post', 'see', 'great', 'recent', 'design', 'together', 'popular']"
4,-0.12493780617793701,0.024682810707233414,"['much', 'common', 'friend', 'michaelgrainger']"
4,-0.26670116833907853,-0.01472463293835922,"['find', 'better', 'mayer', 'would', 'wanna', 'dog', 'police', 'animals', 'ben', 'come', 'twit', 'save', 'call']"
4,116.23267032054852,0.3392209794067477,"['mo', 'teka', 'eggs', 'knorr', 'nilagyan', 'mix', 'ung', 'ng', 'klaris', 'hehehe', 'pancakes', 'ulit', 'ba', 'seasoning', 'heaven']"
4,-0.10757875777441438,-0.04966564919935049,"['westneyrhindxx', 'westney', 'hello']"
